user_id,original_image,face_id,age,gender,x,y,dx,dy,tilt_ang,fiducial_yaw_angle,fiducial_score
20272804@N04,9837853783_ef3fde52cc_o.jpg,337,"(48, 53)",m,336,317,624,688,5,0,63
68825596@N05,11594522746_ca51b72494_o.jpg,291,"(15, 20)",m,166,0,384,330,-110,-30,85
39411334@N02,11043819076_a2df26d89d_o.jpg,413,"(25, 32)",f,158,535,644,644,-15,30,64
29671106@N00,11018164906_3e392dc01b_o.jpg,188,"(38, 43)",m,854,159,688,688,0,-45,76
29671106@N00,11192923554_ea513f931a_o.jpg,193,"(4, 6)",m,2698,1176,267,267,170,0,21
20254529@N04,9934628386_2f200cb235_o.jpg,66,"(38, 43)",m,501,89,408,409,-25,0,144
62501130@N02,11285879585_2bc589e569_o.jpg,102,"(25, 32)",f,2011,506,561,561,-5,0,94
29671106@N00,9058776245_c4cc788bfe_o.jpg,188,"(38, 43)",m,769,224,1288,1288,0,-45,29
30601258@N03,10437979845_5985be4b26_o.jpg,3,"(25, 32)",m,752,1255,484,485,180,0,47
20254529@N04,9981673676_6a815a93e9_o.jpg,66,"(38, 43)",m,501,89,408,409,-25,0,144
9017386@N06,8643048726_15760c5507_o.jpg,205,"(4, 6)",m,634,0,688,670,0,30,12
29671106@N00,9199717301_660f02f2db_o.jpg,196,"(38, 43)",m,962,1620,395,396,180,30,143
30601258@N03,10517977154_9829f428d6_o.jpg,2,"(25, 32)",m,466,21,672,672,-10,30,49
62501130@N02,11309949515_963c8ebe6c_o.jpg,120,"(25, 32)",f,1359,1273,242,242,10,-15,49
10406201@N05,8301083667_40d40f61f0_o.jpg,267,"(38, 43)",m,2621,610,415,414,0,30,17
63153065@N07,11051666663_2d0dd6b0ca_o.jpg,245,"(25, 32)",m,573,245,306,306,15,-30,93
31040257@N06,9729618144_c47e7b3b20_o.jpg,359,"(25, 32)",f,114,248,728,712,5,0,73
39411334@N02,11042901303_1e2e5168e0_o.jpg,414,"(25, 32)",f,252,162,480,480,-15,0,48
30601258@N03,10795526103_a8f38861e9_o.jpg,2,"(25, 32)",m,69,89,768,769,-110,30,69
29671106@N00,11192913354_9b4deea81d_o.jpg,194,"(4, 6)",f,1579,1351,293,293,185,15,99
10113099@N03,12039041473_29c24c0ab3_o.jpg,450,"(38, 43)",f,0,72,653,812,0,0,22
30601258@N03,10571041395_15bf928c67_o.jpg,4,"(38, 43)",f,305,252,640,640,20,-45,59
30601258@N03,11045861706_d5616f800c_o.jpg,4,"(38, 43)",f,1437,726,618,619,5,0,75
20254529@N04,9981741125_90b35e93af_o.jpg,35,"(38, 43)",f,1464,913,262,261,-5,0,39
20254529@N04,9981860106_54a4261b5e_o.jpg,14,"(4, 6)",f,365,1,915,959,15,0,80
62501130@N02,11285938006_5dd0346b95_o.jpg,100,"(25, 32)",f,146,176,395,396,10,-30,76
20254529@N04,9403153307_b510973fae_o.jpg,14,"(4, 6)",f,1300,533,1058,1059,-5,0,140
37303189@N08,8777810838_125b1c3de3_o.jpg,84,"(0, 2)",m,527,693,1275,1275,-90,0,19
45666944@N00,11842575074_b8a06abc8e_o.jpg,406,"(38, 43)",f,411,285,660,661,-15,0,44
30601258@N03,8747479789_a05a8b89c5_o.jpg,8,"(25, 32)",m,227,124,540,541,-5,0,84
45666944@N00,11843454376_c493221f54_o.jpg,406,"(38, 43)",f,0,339,2334,2391,0,0,172
29671106@N00,11506339644_bbc16aeda9_o.jpg,187,"(8, 12)",f,1821,1439,383,382,-95,0,109
29671106@N00,9202496858_05f4193170_o.jpg,200,"(38, 43)",f,1689,1402,497,497,190,30,130
30601258@N03,11141052345_12bb2fbd9d_o.jpg,1,"(25, 32)",f,737,202,485,484,5,0,79
62501130@N02,11399408225_c917854f1c_o.jpg,97,"(0, 2)",f,553,275,212,212,5,0,55
30601258@N03,10517919716_1cd67d3b1f_o.jpg,5,"(25, 32)",f,619,315,1371,1371,-110,0,107
20254529@N04,9406016784_22b778728b_o.jpg,18,"(25, 32)",m,1136,718,491,491,-95,0,110
37303189@N08,11924473954_c015c85b28_o.jpg,89,"(25, 32)",m,694,302,225,225,-5,0,52
10044155@N06,11331339346_04d596b4bf_o.jpg,133,"(38, 43)",f,1378,532,427,427,10,0,51
30601258@N03,10189889883_2620f87300_o.jpg,5,"(25, 32)",f,601,20,632,632,180,0,49
30601258@N03,11551522024_d2e4f532d5_o.jpg,5,"(25, 32)",f,259,319,756,641,-90,0,65
20254529@N04,9404666908_4500dd2aa9_o.jpg,14,"(4, 6)",f,1067,645,1097,1096,-100,15,115
68825596@N05,11594566416_0ca4ec0e8d_o.jpg,291,"(15, 20)",m,259,180,344,345,-95,0,51
7648211@N03,11561373293_d880e48730_o.jpg,457,"(48, 53)",f,205,266,708,707,5,0,120
30601258@N03,10438005735_1dc879e1c4_o.jpg,2,"(25, 32)",m,48,0,972,960,-95,0,53
16166376@N00,9588105570_da12c5ae43_o.jpg,355,"(25, 32)",f,706,586,535,536,175,30,123
9017386@N06,10771042263_87784612f8_o.jpg,228,"(4, 6)",f,1910,624,389,389,-5,0,26
20254529@N04,9981771886_1910abab6c_o.jpg,30,"(25, 32)",m,1002,511,727,727,-15,0,42
30601258@N03,11097499604_11ef266ea1_o.jpg,2,"(25, 32)",m,0,49,850,861,-90,30,44
30601258@N03,10152856074_d1643fe49c_o.jpg,2,"(25, 32)",m,1128,792,472,471,5,0,58
10044155@N06,9345520435_7681bd54bb_o.jpg,179,"(48, 53)",f,730,893,240,240,20,0,168
10406201@N05,11457970173_67e220b567_o.jpg,271,"(25, 32)",f,1603,776,574,573,0,15,55
68825596@N05,11593365623_f7a6e886e1_o.jpg,291,"(15, 20)",m,938,511,548,548,-95,0,107
115152228@N06,12076504903_a744b03167_o.jpg,453,"(25, 32)",m,82,1106,695,694,-90,0,74
10406201@N05,10401570825_fdb2060dda_o.jpg,265,"(8, 12)",m,2046,149,841,842,-10,-15,20
68825596@N05,11593774505_d10e66a61e_o.jpg,291,"(15, 20)",m,356,220,320,320,-90,0,15
20254529@N04,9403261343_de2b2ae125_o.jpg,14,"(4, 6)",f,1381,591,600,599,-10,0,70
62501130@N02,11399337806_9fc22c2d8b_o.jpg,97,"(0, 2)",f,0,463,676,808,-5,0,83
10044155@N06,11345777233_3a8585ffc6_o.jpg,132,"(25, 32)",f,1102,1310,243,242,-20,0,141
63153065@N07,11921721265_5f426ba56f_o.jpg,229,"(25, 32)",m,566,0,616,492,5,0,57
20254529@N04,11509488266_5158e7e86a_o.jpg,13,"(25, 32)",f,321,377,516,517,0,0,57
30601258@N03,10165802486_b49cf77cfc_o.jpg,1,"(25, 32)",f,1381,463,383,383,15,0,143
30601258@N03,10408623424_3c371feddd_o.jpg,5,"(25, 32)",f,0,455,1458,1728,-95,15,109
30601258@N03,11228124216_69347937a1_o.jpg,1,"(25, 32)",f,2041,1110,587,587,10,30,119
9017386@N06,11793513423_30a374cb48_o.jpg,212,"(60, 100)",m,277,298,491,490,-10,15,62
30601258@N03,9904076236_533f273220_o.jpg,1,"(25, 32)",f,175,524,1039,1039,-70,0,77
10113099@N03,12039041473_29c24c0ab3_o.jpg,448,"(8, 12)",f,263,531,688,688,10,0,102
30601258@N03,11707674806_3160d8d433_o.jpg,2,"(25, 32)",m,112,0,768,720,-105,0,28
20254529@N04,9931544645_0d81802b22_o.jpg,14,"(4, 6)",f,1037,1222,389,389,-110,0,59
30601258@N03,11137779465_f32c1f71ea_o.jpg,2,"(25, 32)",m,209,208,676,676,-110,45,57
45666944@N00,8386620695_5bac5b7128_o.jpg,406,"(38, 43)",f,392,358,480,480,-15,0,36
30601258@N03,11409260976_8a80693e38_o.jpg,1,"(25, 32)",f,510,1004,567,567,-80,30,111
62501130@N02,11285894165_a35b31b0e5_o.jpg,100,"(25, 32)",f,1290,964,663,663,15,0,54
10406201@N05,8511048708_eafd2a6061_o.jpg,263,"(38, 43)",f,1874,500,911,912,-15,0,155
62501130@N02,11285929096_4b8eb0f4c4_o.jpg,97,"(0, 2)",f,720,1341,599,600,-5,0,150
113804525@N05,11846471864_f13866bfda_o.jpg,327,"(25, 32)",m,1114,922,242,243,0,0,150
29671106@N00,11192889285_5e23fd3dd4_o.jpg,192,"(8, 12)",f,1812,1530,369,369,170,15,59
31040257@N06,11854022255_bf819260ea_o.jpg,359,"(25, 32)",f,728,1678,306,306,-85,0,148
9017386@N06,8505793368_da46d6782d_o.jpg,207,"(4, 6)",m,1270,323,1823,1823,0,0,55
20254529@N04,9402937341_a8da6c8236_o.jpg,57,"(15, 20)",m,52,196,351,350,5,0,51
63153065@N07,9289566018_a95a6e8971_o.jpg,231,"(25, 32)",f,572,406,726,727,-90,45,60
113528649@N08,11778564276_aa3790307f_o.jpg,335,"(4, 6)",m,857,596,344,344,-70,30,107
10044155@N06,11331364744_bf16856562_o.jpg,140,"(38, 43)",m,2137,580,389,389,5,0,27
62501130@N02,11285939424_2c3e979fcc_o.jpg,100,"(25, 32)",f,749,1086,267,268,5,0,64
37303189@N08,8915699615_c817593801_o.jpg,84,"(0, 2)",m,1318,666,1313,1313,160,0,69
10406201@N05,11457970173_67e220b567_o.jpg,273,"(25, 32)",f,1037,1222,542,542,5,0,50
113804525@N05,11847174154_1a821698f0_o.jpg,323,"(25, 32)",m,1227,551,503,504,0,0,133
9017386@N06,8641998183_3ddbefe4cb_o.jpg,207,"(4, 6)",m,1630,500,338,338,-10,0,144
10044155@N06,11331249165_77589fb6dc_o.jpg,139,"(38, 43)",m,1286,889,267,268,-5,30,22
37303189@N08,9232637801_60573daa6c_o.jpg,89,"(25, 32)",m,669,1047,395,395,-100,30,37
29671106@N00,11192913354_9b4deea81d_o.jpg,191,"(8, 12)",f,551,1659,338,337,180,30,91
62501130@N02,11305740885_f760c478ef_o.jpg,97,"(0, 2)",f,487,310,1313,1314,5,0,38
39411334@N02,11043842734_2ac635d831_o.jpg,413,"(25, 32)",f,384,372,2064,2302,5,0,104
10241064@N08,8315787028_8fd2340bc2_o.jpg,390,"(48, 53)",m,2718,1029,383,383,10,0,73
31040257@N06,9729638578_6a8edb1f0b_o.jpg,357,"(25, 32)",m,307,1330,937,937,-5,0,104
20254529@N04,9405998270_8db85a832d_o.jpg,13,"(25, 32)",f,1031,1262,414,414,-100,0,48
68094148@N04,11373794746_4720ac792a_o.jpg,477,"(25, 32)",f,2919,175,345,350,5,15,54
10406201@N05,8580994948_e77af59516_o.jpg,276,"(38, 43)",f,130,41,727,728,5,0,96
31040257@N06,11855132366_94b8da20ec_o.jpg,359,"(25, 32)",f,800,1702,318,318,-80,0,96
7648211@N03,10198426713_2d61cff93d_o.jpg,459,"(25, 32)",f,1171,325,618,618,0,0,153
39411334@N02,11043554456_21537866a9_o.jpg,413,"(25, 32)",f,186,325,2193,2123,20,-45,38
9017386@N06,11793993056_67ab2b84f9_o.jpg,211,"(38, 43)",m,2508,688,255,255,0,30,37
113528649@N08,11777692746_2a30a501f0_o.jpg,335,"(4, 6)",m,1667,599,599,599,0,0,72
113804525@N05,11845966495_288f085829_o.jpg,320,"(25, 32)",f,1026,897,268,268,0,0,94
20254529@N04,9931447074_1b700196bc_o.jpg,14,"(4, 6)",f,267,443,1052,1051,-5,0,19
29671106@N00,11192916406_3288dd6c8f_o.jpg,195,"(4, 6)",f,2376,1518,325,325,200,0,46
20254529@N04,9931486476_e5b9d19586_o.jpg,17,"(4, 6)",f,1635,728,758,758,10,30,74
30601258@N03,10189311806_0e6eb9196e_o.jpg,1,"(25, 32)",f,800,272,472,473,10,30,116
30601258@N03,11705826244_ee3515059a_o.jpg,2,"(25, 32)",m,175,104,769,769,-95,0,9
62501130@N02,11298533973_7232c26742_o.jpg,97,"(0, 2)",f,586,503,2027,1945,15,0,73
30601258@N03,11312316413_26bd77cd72_o.jpg,2,"(25, 32)",m,73,0,676,647,-85,0,136
29671106@N00,8137378789_7223f571bf_o.jpg,189,"(38, 43)",f,533,1175,168,168,-110,0,47
37303189@N08,8863044810_3e6eab531b_o.jpg,84,"(0, 2)",m,731,760,778,777,-90,30,80
20254529@N04,9405989182_4865c31ede_o.jpg,18,"(25, 32)",m,249,0,776,759,-95,0,84
9017386@N06,10770737535_9bc2d189cc_o.jpg,207,"(4, 6)",m,691,583,523,523,10,0,112
68825596@N05,11593507494_ddff378f4a_o.jpg,290,"(15, 20)",f,367,100,220,221,-85,0,20
10044155@N06,11345769543_aa0aa99e87_o.jpg,140,"(38, 43)",m,1176,428,287,287,0,0,148
30601258@N03,8747478077_c451cae706_o.jpg,2,"(25, 32)",m,570,64,612,613,-15,0,30
63153065@N07,9451853282_98e1b0cb5f_o.jpg,240,"(25, 32)",f,1652,143,262,261,5,0,57
30601258@N03,9548342458_e74c8d36ea_o.jpg,7,"(25, 32)",f,738,290,396,396,5,-15,45
20272804@N04,9837779766_4daf5e7bb6_o.jpg,341,"(48, 53)",m,1880,991,274,274,-10,15,10
20254529@N04,9981723524_af35397e97_o.jpg,48,"(4, 6)",m,321,743,417,417,20,0,29
29671106@N00,11192913786_a447ea6560_o.jpg,193,"(4, 6)",m,2773,1220,299,300,170,0,56
20254529@N04,9405927262_f464ee259c_o.jpg,14,"(4, 6)",f,884,403,1320,1319,-75,0,40
9017386@N06,11094512506_8e1f46de87_o.jpg,208,"(0, 2)",f,1950,972,459,459,10,0,113
62501130@N02,11309264185_a6ca31a6d8_o.jpg,97,"(0, 2)",f,530,635,1492,1492,10,0,5
30601258@N03,11707018773_3b83e89205_o.jpg,2,"(25, 32)",m,0,0,1243,960,-90,0,42
63153065@N07,11851684323_924261ef30_o.jpg,235,"(25, 32)",f,647,1071,541,541,-15,0,24
37303189@N08,8278701220_3efe974973_o.jpg,84,"(0, 2)",m,0,0,1101,1159,-5,30,56
37303189@N08,11166647153_7a016bc282_o.jpg,90,"(8, 12)",m,0,1652,251,287,-90,15,84
29671106@N00,11192864075_927da068ee_o.jpg,191,"(8, 12)",f,943,1745,376,376,175,30,66
63153065@N07,9427836873_b0e6cee769_o.jpg,239,"(25, 32)",f,1002,1142,580,580,-85,0,32
10044155@N06,9348347998_1c42a8f3f1_o.jpg,174,"(15, 20)",m,1171,502,336,337,10,0,80
16166376@N00,9588119534_a9778b44ff_o.jpg,355,"(25, 32)",f,1596,1039,415,414,-90,0,122
113528649@N08,11760056345_d4694378e7_o.jpg,335,"(4, 6)",m,1522,1109,465,465,175,0,84
20254529@N04,9403125047_17022184c8_o.jpg,14,"(4, 6)",f,1950,1053,243,242,-95,0,92
37303189@N08,9235424606_60392b6f6b_o.jpg,84,"(0, 2)",m,372,1110,1326,1326,-95,-30,27
37303189@N08,10806273123_eeb939026d_o.jpg,84,"(0, 2)",m,423,575,963,962,-85,0,22
20254529@N04,9403174137_e20da81c41_o.jpg,53,"(25, 32)",f,1214,833,325,325,10,0,112
30601258@N03,11166878393_a73f2d943e_o.jpg,4,"(38, 43)",f,2129,1043,523,523,0,30,99
31040257@N06,9726414091_455c592110_o.jpg,359,"(25, 32)",f,279,351,596,596,5,15,70
62501130@N02,11298558274_500bc45c8e_o.jpg,97,"(0, 2)",f,868,183,428,428,10,15,89
10044155@N06,9358148237_c2ac5fbee5_o.jpg,140,"(38, 43)",m,537,374,306,306,0,0,109
62501130@N02,11298434865_020fbab03b_o.jpg,97,"(0, 2)",f,125,184,835,853,10,0,113
62501130@N02,11399459336_96a8a995ae_o.jpg,97,"(0, 2)",f,364,983,836,835,-5,0,99
29671106@N00,8084086182_52803513b1_o.jpg,189,"(38, 43)",f,1278,517,491,491,10,0,57
113804525@N05,11847888786_32fbd7dfc4_o.jpg,323,"(25, 32)",m,1227,551,503,504,0,0,133
20254529@N04,9403250391_3d100bbecc_o.jpg,65,"(25, 32)",f,1683,541,261,262,0,0,63
10354155@N05,11937740573_604aab213a_o.jpg,421,"(38, 43)",m,280,572,434,433,-10,0,76
30601258@N03,10424690476_a876b59aa9_o.jpg,4,"(38, 43)",f,460,266,440,440,-80,0,75
37303189@N08,8583806051_c0bcdda7f8_o.jpg,84,"(0, 2)",m,317,757,809,809,-105,0,52
62501130@N02,11399591403_642db61962_o.jpg,97,"(0, 2)",f,398,128,500,500,0,0,121
20272804@N04,9838125533_2bb5dd2837_o.jpg,341,"(48, 53)",m,361,393,371,384,-5,0,46
113605644@N05,11825890356_afd115d96f_o.jpg,417,"(0, 2)",m,252,279,588,588,-90,-15,61
30601258@N03,9731074481_5821415708_o.jpg,2,"(25, 32)",m,218,191,736,736,-90,0,29
113804525@N05,11847168584_13430b91d2_o.jpg,327,"(25, 32)",m,604,494,567,567,10,0,59
30601258@N03,10438132693_2a0cd50563_o.jpg,3,"(25, 32)",m,645,1236,612,612,175,0,21
37303189@N08,9793151354_e14050575b_o.jpg,84,"(0, 2)",m,1080,1408,657,657,-95,-30,17
10406201@N05,11266018873_6bcfb24494_o.jpg,264,"(38, 43)",m,1525,981,644,644,10,0,6
30601258@N03,10204632316_ed078f959f_o.jpg,2,"(25, 32)",m,696,1109,803,803,-70,0,76
30601258@N03,9505396598_2d1fb84849_o.jpg,9,"(25, 32)",m,0,592,1129,1244,-85,0,121
10044155@N06,9345520435_7681bd54bb_o.jpg,178,"(60, 100)",m,961,791,304,304,5,30,95
30601258@N03,9545919013_2e0be71cb7_o.jpg,5,"(25, 32)",f,621,459,1052,1051,200,0,61
37303189@N08,8584904874_fb02ce33f7_o.jpg,84,"(0, 2)",m,678,945,581,580,-90,0,93
62501130@N02,11310011493_1d156deb2c_o.jpg,94,"(38, 43)",f,1746,516,262,261,-5,0,5
63153065@N07,9211163609_c8642c737b_o.jpg,239,"(25, 32)",f,2535,1488,274,274,190,0,59
16166376@N00,11117829164_bfb26e12f0_o.jpg,355,"(25, 32)",f,628,1007,289,289,-105,0,123
16166376@N00,8779892874_c723d317b1_o.jpg,355,"(25, 32)",f,467,85,627,628,195,0,138
37303189@N08,8981948670_158204a6ff_o.jpg,84,"(0, 2)",m,1037,1010,612,612,-105,0,54
68825596@N05,11594417746_87db6f5a04_o.jpg,311,"(15, 20)",f,166,0,680,681,-105,0,100
29671106@N00,11192897575_50ba9c797b_o.jpg,192,"(8, 12)",f,1866,1518,287,287,175,0,58
30601258@N03,9563669899_07a118858d_o.jpg,7,"(25, 32)",f,565,849,593,593,190,0,42
62501130@N02,11298493645_85f4050c41_o.jpg,100,"(25, 32)",f,2567,451,657,656,20,0,38
9017386@N06,8667608182_543ee07fa0_o.jpg,207,"(4, 6)",m,580,125,468,467,0,0,22
10113099@N03,12039701466_343d8e3a8e_o.jpg,448,"(8, 12)",f,0,1204,1477,1645,0,-45,21
30601258@N03,11341800246_7117e6e710_o.jpg,2,"(25, 32)",m,13,0,976,898,-85,0,58
63153065@N07,9430599992_5353ba13c1_o.jpg,230,"(25, 32)",m,1466,1176,274,274,180,-15,29
68825596@N05,11594096444_5f46075506_o.jpg,291,"(15, 20)",m,661,124,1037,1037,-5,0,41
62501130@N02,11298534714_2432466931_o.jpg,97,"(0, 2)",f,0,341,2448,2492,-5,0,52
30601258@N03,11778404375_ffb7f41b7e_o.jpg,2,"(25, 32)",m,181,0,632,576,-90,0,59
63153065@N07,11051581296_ee7f7c3191_o.jpg,246,"(25, 32)",m,1751,933,312,313,-10,0,97
30601258@N03,10424853086_473f9de6d1_o.jpg,2,"(25, 32)",m,1459,0,1403,1268,-20,30,107
20254529@N04,9931544645_0d81802b22_o.jpg,17,"(4, 6)",f,881,699,459,459,-75,0,44
30601258@N03,11227387126_eccd313828_o.jpg,2,"(25, 32)",m,109,109,733,733,-95,0,73
62501130@N02,11286003193_ff2b6b2224_o.jpg,97,"(0, 2)",f,1643,1289,242,242,5,0,87
30601258@N03,9350722522_c33c0296ab_o.jpg,2,"(25, 32)",m,1362,1149,242,242,-85,0,31
30601258@N03,11816666824_99e63e5cde_o.jpg,2,"(25, 32)",m,1042,618,612,612,5,0,42
30601258@N03,9724857870_7767e5a2cc_o.jpg,2,"(25, 32)",m,720,765,854,854,-100,30,114
20272804@N04,9832392893_5ec0de6d32_o.jpg,337,"(48, 53)",m,921,693,797,797,-10,0,72
10406201@N05,9546130845_3199cd746a_o.jpg,266,"(38, 43)",m,0,278,576,682,5,0,53
20254529@N04,9981905523_f79203384e_o.jpg,14,"(4, 6)",f,304,155,664,664,-5,0,126
37303189@N08,8710944665_affab0478c_o.jpg,84,"(0, 2)",m,527,451,252,252,0,-15,9
20254529@N04,9401712031_2c197d8571_o.jpg,14,"(4, 6)",f,742,384,288,288,0,0,155
68825596@N05,11594422546_75404d0c09_o.jpg,289,"(4, 6)",m,612,1016,1051,1052,-95,0,135
20254529@N04,9403175285_3584f791ef_o.jpg,53,"(25, 32)",f,171,219,292,292,15,0,68
10113099@N03,12038976274_a60e85fc81_o.jpg,450,"(38, 43)",f,1400,266,1295,1294,0,-15,137
30601258@N03,11141242413_d1999b5845_o.jpg,2,"(25, 32)",m,1826,814,644,644,-5,0,126
29671106@N00,9118904227_2e2f8b3d32_o.jpg,188,"(38, 43)",m,1310,470,465,465,5,-15,146
113804525@N05,11847520264_751dc364cb_o.jpg,327,"(25, 32)",m,1585,658,338,338,10,0,86
10354155@N05,11938118596_98ca1a1f4c_o.jpg,424,"(25, 32)",f,1270,1440,529,529,-115,0,89
62501130@N02,11305839903_af0cde46ab_o.jpg,97,"(0, 2)",f,949,1051,982,982,-10,0,43
68825596@N05,11593859573_1419d380b4_o.jpg,291,"(15, 20)",m,277,441,1141,1141,-90,15,87
16166376@N00,8780035788_559af63ae6_o.jpg,354,"(25, 32)",m,904,134,604,605,-5,30,109
113528649@N08,11778595766_6c30773a93_o.jpg,333,"(8, 12)",f,1966,1196,612,612,185,0,132
62501130@N02,11305817764_fd82b9204e_o.jpg,97,"(0, 2)",f,0,0,2448,3225,0,0,25
29671106@N00,9202486162_85b97652a1_o.jpg,189,"(38, 43)",f,1450,1322,401,402,180,0,90
45666944@N00,11843176994_e17a431ea3_o.jpg,406,"(38, 43)",f,801,535,523,523,10,0,97
10044155@N06,11331297256_0dd6face23_o.jpg,133,"(38, 43)",f,2084,618,249,249,0,0,61
9017386@N06,10770741784_71f18c267e_o.jpg,208,"(0, 2)",f,1370,1188,523,523,0,0,94
68825596@N05,11593812493_bf7cf5f093_o.jpg,290,"(15, 20)",f,219,462,653,498,-115,30,13
30601258@N03,10204420704_afc74e5fef_o.jpg,11,"(25, 32)",m,220,36,629,629,-95,0,140
30601258@N03,9347859809_47c81f529f_o.jpg,2,"(25, 32)",m,1333,1053,383,382,-85,0,116
10406201@N05,10265991733_ccb67cd6af_o.jpg,271,"(25, 32)",f,1871,514,242,243,-5,0,89
30601258@N03,11329163373_691fbdb9c1_o.jpg,4,"(38, 43)",f,1099,627,995,995,-10,0,58
10044155@N06,11345559683_64f628a9ef_o.jpg,146,"(48, 53)",m,2790,784,262,261,0,30,100
10406201@N05,10268257873_a62ae6c3d7_o.jpg,270,"(15, 20)",f,1351,938,306,306,-10,0,65
31040257@N06,9730018034_3f60dacf04_o.jpg,359,"(25, 32)",f,1238,1077,580,580,0,0,87
62501130@N02,11399432395_371be641d1_o.jpg,99,"(25, 32)",m,246,326,612,612,-5,0,129
29671106@N00,11193031783_4375d8a704_o.jpg,194,"(4, 6)",f,1620,1373,281,281,175,0,113
30601258@N03,9545512875_ba6fcccea3_o.jpg,5,"(25, 32)",f,447,486,657,656,-95,0,87
30601258@N03,10795332606_2de42d0731_o.jpg,5,"(25, 32)",f,121,113,521,520,-10,0,53
30601258@N03,9904367094_c989fafe26_o.jpg,5,"(25, 32)",f,647,707,1007,1007,-100,-45,42
20254529@N04,9981854163_6f8a3fdd5d_o.jpg,14,"(4, 6)",f,1217,1351,319,319,-10,0,84
30601258@N03,11625272416_6966667c8f_o.jpg,2,"(25, 32)",m,164,75,796,796,-90,0,51
30601258@N03,8747478879_afab76198a_o.jpg,8,"(25, 32)",m,243,140,576,577,0,0,97
62501130@N02,11399336494_ebd864d9fe_o.jpg,97,"(0, 2)",f,682,266,1619,1619,0,0,95
45666944@N00,11842449533_3ca8bd2611_o.jpg,409,"(4, 6)",f,824,0,919,800,20,0,50
54030085@N03,11455876394_6e8a7cd96b_o.jpg,475,"(25, 32)",m,1120,1888,255,255,-90,-45,42
30601258@N03,11861801413_63829b664a_o.jpg,2,"(25, 32)",m,21,233,656,656,5,0,44
63153065@N07,9157542411_69e60db8dc_o.jpg,240,"(25, 32)",f,2242,1741,255,255,180,0,98
62501130@N02,11309994203_cc60a242f6_o.jpg,99,"(25, 32)",m,744,522,1052,1052,-5,15,59
37303189@N08,9031086728_a601a5e11f_o.jpg,84,"(0, 2)",m,790,1002,402,402,-90,0,41
37303189@N08,9660497488_824c4df96d_o.jpg,84,"(0, 2)",m,873,1290,300,300,-80,-15,8
62501130@N02,11286000133_f8a1f8dd6b_o.jpg,97,"(0, 2)",f,1431,1316,471,472,5,15,94
29671106@N00,9474602303_51f06de0d4_o.jpg,188,"(38, 43)",m,0,698,1821,1750,-95,-45,102
10406201@N05,8580983256_c8b9e736c7_o.jpg,266,"(38, 43)",m,0,137,675,676,15,-30,46
68825596@N05,11593654744_1eeaa48878_o.jpg,315,"(15, 20)",f,81,334,344,344,-115,0,170
10044155@N06,11345620235_1e99d8f82a_o.jpg,139,"(38, 43)",m,1208,986,267,268,-85,0,28
62501130@N02,11298533074_98a96582c7_o.jpg,99,"(25, 32)",m,152,169,808,980,20,0,59
20254529@N04,9403257151_9ae2b10ab4_o.jpg,14,"(4, 6)",f,1077,976,950,950,15,0,96
113705978@N06,11837656064_f3683bf1d4_o.jpg,362,"(60, 100)",f,108,301,852,868,10,0,83
10113099@N03,12039701466_343d8e3a8e_o.jpg,449,"(38, 43)",m,702,854,1384,1383,20,-15,26
113528649@N08,11770178296_df3b3fdeeb_o.jpg,332,"(38, 43)",f,640,1173,395,395,-90,0,155
10044155@N06,9345563823_ac876e96aa_o.jpg,161,"(38, 43)",m,0,458,193,212,-5,0,37
113804525@N05,11847284705_d7bfdc0239_o.jpg,324,"(60, 100)",m,2256,659,504,504,5,0,92
29671106@N00,11192883874_1f4a3c2c2f_o.jpg,198,"(8, 12)",m,240,1619,485,484,180,0,10
30601258@N03,9509748416_476cc2c5a8_o.jpg,7,"(25, 32)",f,438,144,496,497,180,0,52
20254529@N04,9405923112_0698c895ba_o.jpg,61,"(25, 32)",f,654,729,260,260,5,0,139
113705978@N06,11837475765_58243a430f_o.jpg,367,"(4, 6)",m,176,0,1104,960,5,15,57
63153065@N07,11922021003_1af9147878_o.jpg,235,"(25, 32)",f,1032,1625,426,426,175,0,24
62501130@N02,11298517524_f2a9e64220_o.jpg,97,"(0, 2)",f,462,325,1986,2193,0,0,5
20254529@N04,9405978690_1ea13da349_o.jpg,14,"(4, 6)",f,725,499,1305,1305,20,0,129
9017386@N06,10770802536_1862ec85f4_o.jpg,205,"(4, 6)",m,1681,226,504,503,10,0,111
20254529@N04,9401943573_aed7675e7a_o.jpg,43,"(48, 53)",f,927,699,293,293,-90,0,20
37303189@N08,11310057105_75e1cc5446_o.jpg,84,"(0, 2)",m,686,1050,976,975,-90,-30,31
20254529@N04,9934610055_2749028eca_o.jpg,18,"(25, 32)",m,378,260,582,652,-10,15,82
20254529@N04,9401871089_13260dc0d0_o.jpg,14,"(4, 6)",f,309,143,620,621,-80,0,82
16166376@N00,11117961723_58464617d7_o.jpg,355,"(25, 32)",f,769,937,625,624,5,0,96
37303189@N08,8712058504_06e8c60a36_o.jpg,84,"(0, 2)",m,353,820,288,288,0,0,62
30601258@N03,9350353242_a82181a452_o.jpg,2,"(25, 32)",m,98,76,776,776,-90,0,12
62501130@N02,11285988483_9bec8b6362_o.jpg,97,"(0, 2)",f,710,1380,491,491,0,0,75
